,RouteNumber,Source,Target,SourceLong,SourceLat,TargetLong,TargetLat,TotalStations
306,108CLUSTER,Patel Chest,Sri Ram College,77.208,28.691,77.206,28.688,
307,108CLUSTER,Sri Ram College,Maurice Nagar,77.206,28.688000000000002,77.205,28.686,
308,108CLUSTER,Maurice Nagar,Kamla Nagar/ Roop Nagar,77.205,28.686,77.202,28.684,
309,108CLUSTER,Kamla Nagar/ Roop Nagar,Shakti Nagar Nangia Park,77.202,28.684,77.196,28.68,
310,108CLUSTER,Shakti Nagar Nangia Park,Chowki No 2 / Gulabi Bagh Crossing,77.196,28.68,77.188,28.677,
311,108CLUSTER,Chowki No 2 / Gulabi Bagh Crossing,Gulabi Bagh,77.188,28.677,77.1887087627,28.6751539029,
312,108CLUSTER,Gulabi Bagh,Shastri Nagar A Block,77.1887087627,28.6751539029,77.186,28.672,
313,108CLUSTER,Shastri Nagar A Block,Subhadra Colony,77.186,28.671999999999997,77.184,28.671,
314,108CLUSTER,Subhadra Colony,Shastri Nagar Metro Station,77.184,28.671,77.18,28.669,
315,108CLUSTER,Shastri Nagar Metro Station,Shastri Nagar E-Block,77.18,28.669,77.177,28.67,
316,108CLUSTER,Shastri Nagar E-Block,Shastri Nagar Shiv Mandir,77.17699999999999,28.67,77.173,28.671,
317,108CLUSTER,Shastri Nagar Shiv Mandir,Inder Lok Metro Station,77.173,28.671,77.169,28.672,
318,108CLUSTER,Inder Lok Metro Station,Inderlok,77.169,28.671999999999997,77.166,28.67,
319,108CLUSTER,Inderlok,Zakhira,77.166,28.67,77.165,28.668,
320,108CLUSTER,Zakhira,DCM Chemical,77.165,28.668000000000003,77.159,28.665,
321,108CLUSTER,DCM Chemical,S.B.Mills,77.15899999999999,28.665,77.154,28.663,
322,108CLUSTER,S.B.Mills,Campa Cola,77.154,28.663,77.151,28.661,
323,108CLUSTER,Campa Cola,ESI Dispensary,77.15100000000001,28.660999999999998,77.148,28.66,
324,108CLUSTER,ESI Dispensary,Moti Nagar,77.148,28.66,77.144,28.658,
325,108CLUSTER,Moti Nagar,Kirti Nagar,77.14399999999999,28.658,77.137,28.655,
326,108CLUSTER,Kirti Nagar,F Block Kirti Nagar,77.137,28.655,77.143,28.648,
327,108CLUSTER,F Block Kirti Nagar,Police Station Kirti Nagar,77.143,28.648000000000003,77.142,28.648,
328,108CLUSTER,Police Station Kirti Nagar,Lakkad Mandi (Mansarovar Garden),77.142,28.648000000000003,77.131,28.637,
329,108CLUSTER,Lakkad Mandi (Mansarovar Garden),Maya Puri Depot,77.131,28.636999999999997,77.128,28.636,
330,108CLUSTER,Maya Puri Depot,Government Press Mayapuri,77.128,28.636,77.124806,28.6340047,
331,108CLUSTER,Government Press Mayapuri,Metal Forging,77.124806,28.634004700000002,77.123,28.629,
332,108CLUSTER,Metal Forging,DDA Flats Hari Nagar,77.123,28.629,77.119,28.63,
333,108CLUSTER,DDA Flats Hari Nagar,Swarg Ashram,77.119,28.63,77.114,28.63,
334,108CLUSTER,Swarg Ashram,Beri Wala Bagh,77.11399999999999,28.63,77.1121587,28.6311506,
335,108CLUSTER,Beri Wala Bagh,Beri Wala Bagh,77.11215870000001,28.631150599999998,77.1121587,28.6311506,
336,108CLUSTER,Beri Wala Bagh,DDU Hospital,77.11215870000001,28.631150599999998,77.111,28.628,
337,108CLUSTER,DDU Hospital,Hari Nagar Clock Tower,77.111,28.628,77.1101897103,28.6250047386,
498,114+990 - Cluster,Regal / Shivaji Stadium,Shaheed Bhagat Singh Marg,77.215,28.633000000000003,77.212,28.633,72.0
499,114+990 - Cluster,Shaheed Bhagat Singh Marg,Shaheed Bhagat Singh Marg,77.212,28.633000000000003,77.209,28.633,
500,114+990 - Cluster,Shaheed Bhagat Singh Marg,Gole Market,77.209,28.633000000000003,77.203,28.634,
501,114+990 - Cluster,Gole Market,PS Mandir Marg,77.203,28.634,77.203,28.638,
502,114+990 - Cluster,PS Mandir Marg,Balmiki Mandir,77.203,28.638,77.204,28.639,
503,114+990 - Cluster,Balmiki Mandir,Panchkuian Road Banwai Lal Hospital,77.204,28.639,77.204,28.641,
504,114+990 - Cluster,Panchkuian Road Banwai Lal Hospital,Meghdoot Bhawan,77.204,28.641,77.201,28.643,
505,114+990 - Cluster,Meghdoot Bhawan,Arya Samaj Road / Pusa Road Petrol Pump,77.20100000000001,28.643,77.1933064258,28.6445443737,
506,114+990 - Cluster,Arya Samaj Road / Pusa Road Petrol Pump,Karol Bagh Metro Station,77.1933064258,28.6445443737,77.188,28.643,
507,114+990 - Cluster,Karol Bagh Metro Station,Rajendra Place / Karol Bagh Telephone Exchange,77.188,28.643,77.18,28.642,
508,114+990 - Cluster,Rajendra Place / Karol Bagh Telephone Exchange,East Patel Nagar,77.18,28.642,77.173,28.642,
509,114+990 - Cluster,East Patel Nagar,South Patel Nagar (Metro Station),77.173,28.642,77.168,28.645,
510,114+990 - Cluster,South Patel Nagar (Metro Station),West Patel Nagar,77.168,28.645,77.164,28.647,
511,114+990 - Cluster,West Patel Nagar,Shadipur DTC Colony Metro Station,77.164,28.647,77.158,28.651,
512,114+990 - Cluster,Shadipur DTC Colony Metro Station,Shadi Pur Depot,77.158,28.651,77.155,28.653,
513,114+990 - Cluster,Shadi Pur Depot,Moti Nagar Industrial Area,77.155,28.653000000000002,77.148,28.657,
514,114+990 - Cluster,Moti Nagar Industrial Area,Karampura Terminal,77.148,28.656999999999996,77.1423433228,28.6608755311,
515,114+990 - Cluster,Karampura Terminal,B Block New Moti Nagar,77.1423433228,28.6608755311,77.14,28.663,
516,114+990 - Cluster,B Block New Moti Nagar,Punjabi Bagh Terminal,77.14,28.663,77.143,28.673,
517,114+990 - Cluster,Punjabi Bagh Terminal,Britannia (Shakurpur),77.143,28.673000000000002,77.147,28.684,
518,114+990 - Cluster,Britannia (Shakurpur),Telephone Exchange,77.14699999999999,28.684,77.151,28.686,
519,114+990 - Cluster,Telephone Exchange,Wazirpur Depot,77.15100000000001,28.686,77.151,28.694,
520,114+990 - Cluster,Wazirpur Depot,WazirpurDepotRoadNo41(SubhashPalaceMarket),77.15100000000001,28.694000000000003,77.151,28.693,
521,114+990 - Cluster,WazirpurDepotRoadNo41(SubhashPalaceMarket),Guru Govind Singh College,77.15100000000001,28.693,77.151,28.697,
522,114+990 - Cluster,Guru Govind Singh College,TV Tower (Power House),77.15100000000001,28.697,77.151,28.699,
523,114+990 - Cluster,TV Tower (Power House),DAV School,77.15100000000001,28.699,77.143,28.699,
524,114+990 - Cluster,DAV School,Pitam Pura K.D. Block,77.143,28.699,77.1410246038,28.7002164472,
525,114+990 - Cluster,Pitam Pura K.D. Block,Pittampura AP-Block,77.1410246038,28.7002164472,77.139,28.703,
526,114+990 - Cluster,Pittampura AP-Block,Pitampura CD-Block,77.139,28.703000000000003,77.138,28.706,
527,114+990 - Cluster,Pitampura CD-Block,Pitam Pura Power House,77.138,28.706,77.134,28.707,
528,114+990 - Cluster,Pitam Pura Power House,Madhuban Chowk (Outer Ring Road),77.134,28.706999999999997,77.132,28.704,
529,114+990 - Cluster,Madhuban Chowk (Outer Ring Road),Madhuban Chowk,77.132,28.704,77.133,28.702,
530,114+990 - Cluster,Madhuban Chowk,Rohini Sector 7/8 X-ing,77.133,28.701999999999998,77.125,28.707,
531,114+990 - Cluster,Rohini Sector 7/8 X-ing,Sai Baba Chowk,77.125,28.706999999999997,77.124,28.708,
532,114+990 - Cluster,Sai Baba Chowk,Rohini Sec 7/9,77.124,28.708000000000002,77.117,28.713,
533,114+990 - Cluster,Rohini Sec 7/9,Rohini West Metro Station,77.117,28.713,77.115,28.715,
534,114+990 - Cluster,Rohini West Metro Station,Rohini Depot I,77.115,28.715,77.113,28.715,
535,114+990 - Cluster,Rohini Depot I,Chhoturam Park Rohini Sec 5,77.113,28.715,77.109,28.713,
536,114+990 - Cluster,Chhoturam Park Rohini Sec 5,Rithala Crossing (Rohini Sec 6 Crossing),77.109,28.713,77.107,28.711,
537,114+990 - Cluster,Rithala Crossing (Rohini Sec 6 Crossing),B-5 Rohini Som Bazar,77.107,28.711,77.104,28.713,
538,114+990 - Cluster,B-5 Rohini Som Bazar,Rithala School,77.104,28.713,77.103,28.714,
539,114+990 - Cluster,Rithala School,Rithala Village,77.10300000000001,28.714000000000002,77.101,28.717,
540,114+990 - Cluster,Rithala Village,Rithala School,77.101,28.717,77.104,28.714,
541,114+990 - Cluster,Rithala School,B-5 Rohini Som Bazar,77.104,28.714000000000002,77.105,28.713,
542,114+990 - Cluster,B-5 Rohini Som Bazar,Rithala Crossing,77.105,28.713,77.107,28.711,
543,114+990 - Cluster,Rithala Crossing,Visram Chowk,77.107,28.711,77.105,28.709,
544,114+990 - Cluster,Visram Chowk,Rohini Sec-3/4 Xing,77.105,28.709,77.103,28.706,
545,114+990 - Cluster,Rohini Sec-3/4 Xing,Avantika,77.10300000000001,28.706,77.0992866946,28.7023435674,
546,114+990 - Cluster,Avantika,Avantika Crossing,77.0992866946,28.702343567399996,77.096,28.698,
547,114+990 - Cluster,Avantika Crossing,Mangol Pur Khurd,77.096,28.698,77.093,28.7,
548,114+990 - Cluster,Mangol Pur Khurd,Mangol Puri Y-Block,77.093,28.7,77.088,28.703,
549,114+990 - Cluster,Mangol Puri Y-Block,Budh Vihar,77.08800000000001,28.703000000000003,77.0867515667,28.7046016116,
550,114+990 - Cluster,Budh Vihar,Krishna Vihar,77.0867515667,28.704601611599998,77.083,28.707,
551,114+990 - Cluster,Krishna Vihar,Brahm Shakti Hospital,77.083,28.706999999999997,77.08,28.712,
552,114+990 - Cluster,Brahm Shakti Hospital,Pooth Kalan,77.08,28.712,77.077,28.714,
553,114+990 - Cluster,Pooth Kalan,Rohini Sec-21,77.077,28.714000000000002,77.07,28.718,
554,114+990 - Cluster,Rohini Sec-21,Begumpur (Rohini),77.07,28.718000000000004,77.0624892181,28.723202783,
555,114+990 - Cluster,Begumpur (Rohini),Rajeev Nagar,77.0624892181,28.723202783,77.059,28.724,
556,114+990 - Cluster,Rajeev Nagar,Karala Pathsala Jain Mandir,77.059,28.724,77.053,28.726,
557,114+990 - Cluster,Karala Pathsala Jain Mandir,Sukhbir Nagar,77.053,28.726,77.048,28.727,
558,114+990 - Cluster,Sukhbir Nagar,Rama Vihar,77.048,28.726999999999997,77.045,28.728,
559,114+990 - Cluster,Rama Vihar,Karala School,77.045,28.728,77.04,28.73,
560,114+990 - Cluster,Karala School,Karala Village,77.04,28.73,77.037,28.731,
561,114+990 - Cluster,Karala Village,Karala Crossing,77.03699999999999,28.730999999999998,77.031,28.731,
562,114+990 - Cluster,Karala Crossing,DesuOffice(NDPL),77.031,28.730999999999998,77.028,28.732,
563,114+990 - Cluster,DesuOffice(NDPL),Shiv Vihar Bheem Chowk,77.028,28.732,77.025,28.733,
564,114+990 - Cluster,Shiv Vihar Bheem Chowk,RadhaSwamiSatsang/RupaliEnclave,77.025,28.733,77.02,28.733,
565,114+990 - Cluster,RadhaSwamiSatsang/RupaliEnclave,Shivam Plywood,77.02,28.733,77.014,28.734,
566,114+990 - Cluster,Shivam Plywood,Kanjhawla,77.014,28.734,77.007,28.737,
567,114+990 - Cluster,Kanjhawla,Kanjhawla Village,77.007,28.737,77.005,28.734,
568,114+990 - Cluster,Kanjhawla Village,Kanjhawla Depot,77.005,28.734,77.003,28.726,
620,114ST+901D - Cluster,Kanjhawla Depot,Kanjhawla Village,77.003,28.726,77.005,28.734,69.0
621,114ST+901D - Cluster,Kanjhawla Village,Kanjhawala Chowk (Sarvodya Kanya Vidhyalaya),77.005,28.734,77.008,28.737,
622,114ST+901D - Cluster,Kanjhawala Chowk (Sarvodya Kanya Vidhyalaya),Shivam Plywood,77.008,28.737,77.012,28.735,
623,114ST+901D - Cluster,Shivam Plywood,Radha Swami Satsang / Rupali Enclave,77.012,28.735,77.02,28.734,
624,114ST+901D - Cluster,Radha Swami Satsang / Rupali Enclave,IGI Airport Terminal - III,77.02,28.734,77.084,28.556,
625,114ST+901D - Cluster,IGI Airport Terminal - III,Desu Office (NDPL),77.084,28.555999999999997,77.028,28.732,
626,114ST+901D - Cluster,Desu Office (NDPL),Karala Crossing,77.028,28.732,77.032,28.731,
627,114ST+901D - Cluster,Karala Crossing,Karala Village,77.032,28.730999999999998,77.036,28.731,
628,114ST+901D - Cluster,Karala Village,Karala School,77.036,28.730999999999998,77.039,28.73,
629,114ST+901D - Cluster,Karala School,Rama Vihar,77.039,28.73,77.045,28.728,
630,114ST+901D - Cluster,Rama Vihar,Sukhbir Nagar,77.045,28.728,77.048,28.727,
631,114ST+901D - Cluster,Sukhbir Nagar,Karala Patshala,77.048,28.726999999999997,77.053,28.726,
632,114ST+901D - Cluster,Karala Patshala,Rajeev Nagar,77.053,28.726,77.058,28.724,
633,114ST+901D - Cluster,Rajeev Nagar,Begumpur (Rohini),77.058,28.724,77.0624892181,28.723202783,
634,114ST+901D - Cluster,Begumpur (Rohini),Rohini Sec-21,77.0624892181,28.723202783,77.069,28.718,
635,114ST+901D - Cluster,Rohini Sec-21,Pooth Kalan,77.069,28.718000000000004,77.077,28.714,
636,114ST+901D - Cluster,Pooth Kalan,ISBT / Kashmiri Gate,77.077,28.714000000000002,77.229,28.666,
637,114ST+901D - Cluster,ISBT / Kashmiri Gate,Krishna Vihar,77.229,28.666,77.084,28.706,
638,114ST+901D - Cluster,Krishna Vihar,Budh Vihar,77.084,28.706,77.0867515667,28.7046016116,
639,114ST+901D - Cluster,Budh Vihar,Mangol Puri Y-Block,77.0867515667,28.704601611599998,77.088,28.703,
640,114ST+901D - Cluster,Mangol Puri Y-Block,Mangol Pur Khurd,77.08800000000001,28.703000000000003,77.093,28.7,
641,114ST+901D - Cluster,Mangol Pur Khurd,Avantika Xing,77.093,28.7,77.097,28.698,
642,114ST+901D - Cluster,Avantika Xing,Mangolpur Kalan Village,77.097,28.698,77.101,28.695,
643,114ST+901D - Cluster,Mangolpur Kalan Village,Mangol Pur School,77.101,28.695,77.104,28.694,
644,114ST+901D - Cluster,Mangol Pur School,Rohini Depot III,77.104,28.694000000000003,77.109,28.695,
645,114ST+901D - Cluster,Rohini Depot III,Puspanjali Enclave,77.109,28.695,77.111,28.696,
646,114ST+901D - Cluster,Puspanjali Enclave,Kali Mata Mandir,77.111,28.695999999999998,77.116,28.697,
647,114ST+901D - Cluster,Kali Mata Mandir,Deepali Chowk,77.116,28.697,77.119,28.698,
648,114ST+901D - Cluster,Deepali Chowk,Saraswati Vihar C-Block,77.119,28.698,77.125,28.7,
649,114ST+901D - Cluster,Saraswati Vihar C-Block,Madhuban Chowk,77.125,28.7,77.133,28.702,
650,114ST+901D - Cluster,Madhuban Chowk,Madhuban Chowk,77.133,28.701999999999998,77.133,28.702,
651,114ST+901D - Cluster,Madhuban Chowk,Pitam Pura J.D. Block,77.133,28.701999999999998,77.134,28.701,
652,114ST+901D - Cluster,Pitam Pura J.D. Block,Vaishali Enclave / Kapil Vihar,77.134,28.701,77.137,28.699,
653,114ST+901D - Cluster,Vaishali Enclave / Kapil Vihar,Kohat Enclave Metro Station,77.137,28.699,77.142,28.697,
654,114ST+901D - Cluster,Kohat Enclave Metro Station,Pitampura ND Block,77.142,28.697,77.145,28.695,
655,114ST+901D - Cluster,Pitampura ND Block,Wazirpur Depot,77.145,28.695,77.151,28.694,
656,114ST+901D - Cluster,Wazirpur Depot,Wazirpur Depot,77.15100000000001,28.694000000000003,77.151,28.694,
657,114ST+901D - Cluster,Wazirpur Depot,Prem Bari Pull,77.15100000000001,28.694000000000003,77.158,28.7,
658,114ST+901D - Cluster,Prem Bari Pull,Shalimar Bagh,77.158,28.7,77.161,28.701,
659,114ST+901D - Cluster,Shalimar Bagh,Ashok Vihar X-ing,77.161,28.701,77.167248,28.702757,
660,114ST+901D - Cluster,Ashok Vihar X-ing,Ashok Vihar X-ing,77.167248,28.702757000000002,77.167248,28.702757,
661,114ST+901D - Cluster,Ashok Vihar X-ing,Azadpur Terminal,77.167248,28.702757000000002,77.177743,28.708115,
662,114ST+901D - Cluster,Azadpur Terminal,Model Town III,77.177743,28.708115000000003,77.185,28.706,
663,114ST+901D - Cluster,Model Town III,Model Town II,77.185,28.706,77.19,28.704,
664,114ST+901D - Cluster,Model Town II,Alpna Cinema,77.19,28.704,77.1939532553,28.7026226127,
665,114ST+901D - Cluster,Alpna Cinema,New Police Line,77.1939532553,28.7026226127,77.203,28.699,
666,114ST+901D - Cluster,New Police Line,G.T.B. Nagar,77.203,28.699,77.2060021632,28.698215324,
667,114ST+901D - Cluster,G.T.B. Nagar,I.N.S. Hostel,77.2060021632,28.698215324,77.212,28.696,
668,114ST+901D - Cluster,I.N.S. Hostel,Vishwa Vidyalaya Metro Station,77.212,28.695999999999998,77.214,28.695,
669,114ST+901D - Cluster,Vishwa Vidyalaya Metro Station,Mall Road,77.214,28.695,77.218,28.693,
670,114ST+901D - Cluster,Mall Road,Khyber Pass,77.218,28.693,77.221,28.69,
671,114ST+901D - Cluster,Khyber Pass,Vidhan Sabha Metro Station,77.221,28.69,77.221,28.687,
672,114ST+901D - Cluster,Vidhan Sabha Metro Station,Old Secretariat,77.221,28.686999999999998,77.222,28.683,
673,114ST+901D - Cluster,Old Secretariat,Old Secretariat,77.222,28.683000000000003,77.222,28.683,
674,114ST+901D - Cluster,Old Secretariat,Civil Line Metro Station,77.222,28.683000000000003,77.225,28.676,
675,114ST+901D - Cluster,Civil Line Metro Station,Ludlow Castle,77.225,28.676,77.225,28.672,
676,114ST+901D - Cluster,Ludlow Castle,ISBT / Kashmiri Gate,77.225,28.671999999999997,77.229,28.666,
677,114ST+901D - Cluster,ISBT / Kashmiri Gate,Guru Gobind Singh Indraprastha University (Kashmere Gate),77.229,28.666,77.234,28.664,
678,114ST+901D - Cluster,Guru Gobind Singh Indraprastha University (Kashmere Gate),GPO,77.234,28.664,77.235,28.661,
679,114ST+901D - Cluster,GPO,Red Fort,77.235,28.660999999999998,77.236,28.654,
680,114ST+901D - Cluster,Red Fort,Jama Masjid,77.236,28.654,77.238,28.65,
681,114ST+901D - Cluster,Jama Masjid,Darya Ganj,77.238,28.65,77.24,28.647,
682,114ST+901D - Cluster,Darya Ganj,Delhi Gate,77.24,28.647,77.2408488688,28.6411455393,
683,114ST+901D - Cluster,Delhi Gate,Delhi Gate,77.2408488688,28.6411455393,77.2408488688,28.6411455393,
684,114ST+901D - Cluster,Delhi Gate,LNJP Hospital,77.2408488688,28.6411455393,77.235,28.64,
685,114ST+901D - Cluster,LNJP Hospital,Zakir Husain College,77.235,28.64,77.229,28.641,
686,114ST+901D - Cluster,Zakir Husain College,JLN Marg,77.229,28.641,77.227,28.642,
687,114ST+901D - Cluster,JLN Marg,Kamla Market,77.227,28.642,77.226,28.643,
2180,219Ext - Cluster,Old Delhi Railway Station,Peeli Kothi,77.22399999999999,28.66,77.218,28.662,56.0
2181,219Ext - Cluster,Peeli Kothi,Tees Hazari Animal Hospital Mori Gate,77.218,28.662,77.215,28.664,
2182,219Ext - Cluster,Tees Hazari Animal Hospital Mori Gate,Ice Factory,77.215,28.664,77.209181,28.666948,
2183,219Ext - Cluster,Ice Factory,Azad Market,77.209181,28.666947999999998,77.208,28.664,
2184,219Ext - Cluster,Azad Market,Bara Hindu Rao,77.208,28.664,77.204,28.661,
2185,219Ext - Cluster,Bara Hindu Rao,Model Basti,77.204,28.660999999999998,77.203,28.657,
2186,219Ext - Cluster,Model Basti,Guru Gobind Singh Marg,77.203,28.656999999999996,77.1988592635,28.6555890977,
2187,219Ext - Cluster,Guru Gobind Singh Marg,Tibiya College,77.1988592635,28.6555890977,77.194,28.657,
2188,219Ext - Cluster,Tibiya College,Ram Jas Road,77.194,28.656999999999996,77.191,28.658,
2189,219Ext - Cluster,Ram Jas Road,Liberty Cinema,77.191,28.658,77.188,28.659,
2190,219Ext - Cluster,Liberty Cinema,Government Quarter Sarai Rohila,77.188,28.659000000000002,77.184,28.661,
2191,219Ext - Cluster,Government Quarter Sarai Rohila,Sarai Rohilla / Anand Parvat,77.184,28.660999999999998,77.185,28.661,
2192,219Ext - Cluster,Sarai Rohilla / Anand Parvat,Daya Basti,77.185,28.660999999999998,77.1722202103,28.6689178722,
2193,219Ext - Cluster,Daya Basti,Daya Basti Flyover,77.1722202103,28.668917872199998,77.169,28.666,
2194,219Ext - Cluster,Daya Basti Flyover,Zakhira,77.169,28.666,77.165,28.668,
2195,219Ext - Cluster,Zakhira,Ram Pura (Ashoka Park),77.165,28.668000000000003,77.156,28.671,
2196,219Ext - Cluster,Ram Pura (Ashoka Park),Ram Pura,77.156,28.671,77.154,28.671,
2197,219Ext - Cluster,Ram Pura,Power House,77.154,28.671,77.146,28.672,
2198,219Ext - Cluster,Power House,Punjabi Bagh Terminal,77.146,28.671999999999997,77.143,28.673,
2199,219Ext - Cluster,Punjabi Bagh Terminal,Agarsen Hospital,77.143,28.673000000000002,77.133,28.674,
2200,219Ext - Cluster,Agarsen Hospital,Shivaji Park,77.133,28.674,77.131,28.674,
2201,219Ext - Cluster,Shivaji Park,SPM College,77.131,28.674,77.128,28.675,
2202,219Ext - Cluster,SPM College,Madipur Village,77.128,28.675,77.125,28.675,
2203,219Ext - Cluster,Madipur Village,Madipur JJ Colony Metro Station,77.125,28.675,77.118,28.676,
2204,219Ext - Cluster,Madipur JJ Colony Metro Station,Ordinance Depot,77.118,28.676,77.114,28.676,
2205,219Ext - Cluster,Ordinance Depot,Shiva Enclave/ New Multan Nagar,77.11399999999999,28.676,77.111,28.677,
2206,219Ext - Cluster,Shiva Enclave/ New Multan Nagar,Multan Nagar,77.111,28.677,77.105,28.678,
2207,219Ext - Cluster,Multan Nagar,Paschim Vihar Super Bazar (West Metro Station),77.105,28.678,77.1,28.678,
