,RouteNumber,Source,Target,SourceLong,SourceLat,TargetLong,TargetLat,TotalStations
12036,921CL - Cluster,Shalimar Bagh X-ing,Ashok Vihar X-ing,77.17399999999999,28.708000000000002,77.167248,28.702757,
12037,921CL - Cluster,Ashok Vihar X-ing,Shalimar Bagh Richi Rich,77.167248,28.702757000000002,77.161,28.7,
12038,921CL - Cluster,Shalimar Bagh Richi Rich,Prem Bari Pul,77.161,28.7,77.158,28.699,
12039,921CL - Cluster,Prem Bari Pul,Subhash Place Depot -Punjab Ke,77.158,28.699,77.155,28.696,
12040,921CL - Cluster,Subhash Place Depot -Punjab Ke,WazirpurDepotRoadNo41(SubhashPalaceMarket),77.155,28.695999999999998,77.151,28.693,
12041,921CL - Cluster,WazirpurDepotRoadNo41(SubhashPalaceMarket),Pitam Pura ND Block,77.15100000000001,28.693,77.146,28.695,
12042,921CL - Cluster,Pitam Pura ND Block,Kohat Enclave,77.146,28.695,77.142,28.697,
12043,921CL - Cluster,Kohat Enclave,Vaishali Enclave,77.142,28.697,77.137,28.699,
12044,921CL - Cluster,Vaishali Enclave,Pitam Pura J.D. Block,77.137,28.699,77.134,28.701,
12045,921CL - Cluster,Pitam Pura J.D. Block,PitampuraMetro Stn (MadhuvanChowk),77.134,28.701,77.132,28.702,
12046,921CL - Cluster,PitampuraMetro Stn (MadhuvanChowk),Madhuban Chowk,77.132,28.701999999999998,77.133,28.702,
12047,921CL - Cluster,Madhuban Chowk,Saraswati Vihar C-Block,77.133,28.701999999999998,77.125,28.7,
12048,921CL - Cluster,Saraswati Vihar C-Block,Deepali Chowk,77.125,28.7,77.12,28.698,
12049,921CL - Cluster,Deepali Chowk,Kali Mata Mandir,77.12,28.698,77.115,28.696,
12050,921CL - Cluster,Kali Mata Mandir,Puspanjali Enclave,77.115,28.695999999999998,77.111,28.695,
12051,921CL - Cluster,Puspanjali Enclave,Rohini Depot III,77.111,28.695,77.109,28.695,
12052,921CL - Cluster,Rohini Depot III,Mangol Pur School,77.109,28.695,77.104,28.694,
12053,921CL - Cluster,Mangol Pur School,Mangol Pur Kalan,77.104,28.694000000000003,77.101,28.695,
12054,921CL - Cluster,Mangol Pur Kalan,Avantika X-Ing,77.101,28.695,77.096,28.698,
12055,921CL - Cluster,Avantika X-Ing,Mangol Pur Khurd,77.096,28.698,77.093,28.7,
12056,921CL - Cluster,Mangol Pur Khurd,Mangol Puri Y-Block,77.093,28.7,77.088,28.703,
12057,921CL - Cluster,Mangol Puri Y-Block,Budh Vihar,77.08800000000001,28.703000000000003,77.0867515667,28.7046016116,
12058,921CL - Cluster,Budh Vihar,Krishna Vihar,77.0867515667,28.704601611599998,77.083,28.707,
12059,921CL - Cluster,Krishna Vihar,Brahm Shakti Hospital,77.083,28.706999999999997,77.08,28.712,
12060,921CL - Cluster,Brahm Shakti Hospital,Pooth Kalan,77.08,28.712,77.077,28.714,
12061,921CL - Cluster,Pooth Kalan,Rohini Sec-21,77.077,28.714000000000002,77.07,28.718,
12062,921CL - Cluster,Rohini Sec-21,Begumpur (Rohini),77.07,28.718000000000004,77.0624892181,28.723202783,
12063,921CL - Cluster,Begumpur (Rohini),Rajeev Nagar,77.0624892181,28.723202783,77.059,28.724,
12064,921CL - Cluster,Rajeev Nagar,Karala Pathsala Jain Mandir,77.059,28.724,77.053,28.726,
12065,921CL - Cluster,Karala Pathsala Jain Mandir,Sukhbir Nagar,77.053,28.726,77.048,28.727,
12066,921CL - Cluster,Sukhbir Nagar,Rama Vihar,77.048,28.726999999999997,77.045,28.728,
12067,921CL - Cluster,Rama Vihar,Karala School,77.045,28.728,77.04,28.73,
12068,921CL - Cluster,Karala School,Karala Village,77.04,28.73,77.037,28.731,
12069,921CL - Cluster,Karala Village,Karala Village,77.03699999999999,28.730999999999998,77.032,28.731,
12070,921CL - Cluster,Karala Village,Shaheed Bhagat Singh Nagar,77.032,28.730999999999998,77.029,28.724,
12071,921CL - Cluster,Shaheed Bhagat Singh Nagar,Madan Pur Dabas,77.029,28.724,77.028,28.716,
12072,921CL - Cluster,Madan Pur Dabas,Mubarakpur Xing,77.028,28.715999999999998,77.028,28.712,
12073,921CL - Cluster,Mubarakpur Xing,Rani Khera,77.028,28.712,77.027,28.704,
12074,921E - Cluster,Old Delhi Railway Station,GPO,77.22399999999999,28.66,77.234,28.661,63.0
12075,921E - Cluster,GPO,Guru Gobind Singh Indraprastha University (Kashmere Gate),77.234,28.660999999999998,77.234,28.664,
12076,921E - Cluster,Guru Gobind Singh Indraprastha University (Kashmere Gate),ISBT / Kashmiri Gate,77.234,28.664,77.229,28.666,
12077,921E - Cluster,ISBT / Kashmiri Gate,ISBT Kashmere Gate (Nityanand Marg),77.229,28.666,77.225,28.668,
12078,921E - Cluster,ISBT Kashmere Gate (Nityanand Marg),Ludlow Castle,77.225,28.668000000000003,77.225,28.672,
12079,921E - Cluster,Ludlow Castle,Civil Line Metro Station,77.225,28.671999999999997,77.224,28.678,
12080,921E - Cluster,Civil Line Metro Station,I P College,77.22399999999999,28.678,77.223,28.68,
12081,921E - Cluster,I P College,Old Secretariat,77.223,28.68,77.222,28.683,
12082,921E - Cluster,Old Secretariat,Vidhan Sabha Metro Station,77.222,28.683000000000003,77.221,28.687,
12083,921E - Cluster,Vidhan Sabha Metro Station,Khyber Pass,77.221,28.686999999999998,77.221,28.69,
12084,921E - Cluster,Khyber Pass,Mall Road,77.221,28.69,77.218,28.693,
12085,921E - Cluster,Mall Road,Vishwa Vidyalaya Metro Station,77.218,28.693,77.214,28.695,
12086,921E - Cluster,Vishwa Vidyalaya Metro Station,I.N.S. Hostel,77.214,28.695,77.212,28.696,
12087,921E - Cluster,I.N.S. Hostel,G.T.B. Nagar,77.212,28.695999999999998,77.2060021632,28.698215324,
12088,921E - Cluster,G.T.B. Nagar,New Police Lines,77.2060021632,28.698215324,77.203,28.699,
12089,921E - Cluster,New Police Lines,Alpna Cinema,77.203,28.699,77.1939532553,28.7026226127,
12090,921E - Cluster,Alpna Cinema,Model Town II,77.1939532553,28.7026226127,77.19,28.704,
12091,921E - Cluster,Model Town II,Model Town III,77.19,28.704,77.185,28.706,
12092,921E - Cluster,Model Town III,Azadpur Metro station,77.185,28.706,77.18,28.707,
12093,921E - Cluster,Azadpur Metro station,Azadpur Terminal,77.18,28.706999999999997,77.177743,28.708115,
12094,921E - Cluster,Azadpur Terminal,Shalimar Bagh (Ring Road),77.177743,28.708115000000003,77.168,28.703,
12095,921E - Cluster,Shalimar Bagh (Ring Road),Ashok Vihar X-ing,77.168,28.703000000000003,77.167248,28.702757,
12096,921E - Cluster,Ashok Vihar X-ing,Shalimar Bagh Richi Rich,77.167248,28.702757000000002,77.161,28.7,
12097,921E - Cluster,Shalimar Bagh Richi Rich,Prem Bari Pul,77.161,28.7,77.158,28.699,
12098,921E - Cluster,Prem Bari Pul,Subhash Place Depot -Punjab Ke,77.158,28.699,77.155,28.696,
12099,921E - Cluster,Subhash Place Depot -Punjab Ke,WazirpurDepotRoadNo41(SubhashPalaceMarket),77.155,28.695999999999998,77.151,28.693,
12100,921E - Cluster,WazirpurDepotRoadNo41(SubhashPalaceMarket),Pitampura ND Block,77.15100000000001,28.693,77.145,28.695,
12101,921E - Cluster,Pitampura ND Block,Kohat Enclave,77.145,28.695,77.142,28.697,
12102,921E - Cluster,Kohat Enclave,Vaishali Enclave,77.142,28.697,77.137,28.699,
12103,921E - Cluster,Vaishali Enclave,Pitam Pura J.D. Block,77.137,28.699,77.134,28.701,
12104,921E - Cluster,Pitam Pura J.D. Block,PitampuraMetro Stn (MadhuvanChowk),77.134,28.701,77.132,28.702,
12105,921E - Cluster,PitampuraMetro Stn (MadhuvanChowk),Madhuban Chowk,77.132,28.701999999999998,77.133,28.702,
12106,921E - Cluster,Madhuban Chowk,Saraswati Vihar C-Block,77.133,28.701999999999998,77.125,28.7,
12107,921E - Cluster,Saraswati Vihar C-Block,Deepali Chowk,77.125,28.7,77.12,28.698,
12108,921E - Cluster,Deepali Chowk,Kali Mata Mandir,77.12,28.698,77.115,28.696,
12109,921E - Cluster,Kali Mata Mandir,Puspanjali Enclave,77.115,28.695999999999998,77.111,28.695,
12110,921E - Cluster,Puspanjali Enclave,Rohini Depot III,77.111,28.695,77.109,28.695,
12111,921E - Cluster,Rohini Depot III,Mangol Pur School,77.109,28.695,77.104,28.694,
12112,921E - Cluster,Mangol Pur School,Mangol Pur Kalan,77.104,28.694000000000003,77.101,28.695,
12113,921E - Cluster,Mangol Pur Kalan,Avantika X-Ing,77.101,28.695,77.096,28.698,
12114,921E - Cluster,Avantika X-Ing,Mangol Pur Khurd,77.096,28.698,77.093,28.7,
12115,921E - Cluster,Mangol Pur Khurd,Mangol Puri Y-Block,77.093,28.7,77.088,28.703,
12116,921E - Cluster,Mangol Puri Y-Block,Budh Vihar,77.08800000000001,28.703000000000003,77.0867515667,28.7046016116,
12117,921E - Cluster,Budh Vihar,Krishna Vihar,77.0867515667,28.704601611599998,77.083,28.707,
12118,921E - Cluster,Krishna Vihar,Brahm Shakti Hospital,77.083,28.706999999999997,77.08,28.712,
12119,921E - Cluster,Brahm Shakti Hospital,Pooth Kalan,77.08,28.712,77.077,28.714,
12120,921E - Cluster,Pooth Kalan,Rohini Sec-21,77.077,28.714000000000002,77.069,28.718,
12121,921E - Cluster,Rohini Sec-21,Begumpur (Rohini),77.069,28.718000000000004,77.0624892181,28.723202783,
12122,921E - Cluster,Begumpur (Rohini),Rajiv Nagar,77.0624892181,28.723202783,77.058,28.724,
12123,921E - Cluster,Rajiv Nagar,Karala Pathsala Jain Mandir,77.058,28.724,77.053,28.726,
12124,921E - Cluster,Karala Pathsala Jain Mandir,Sukhbir Nagar,77.053,28.726,77.048,28.727,
12125,921E - Cluster,Sukhbir Nagar,Rama Vihar,77.048,28.726999999999997,77.045,28.728,
12126,921E - Cluster,Rama Vihar,Karala School,77.045,28.728,77.04,28.73,
12127,921E - Cluster,Karala School,Karala Village,77.04,28.73,77.032,28.731,
12128,921E - Cluster,Karala Village,Karala Crossing,77.032,28.730999999999998,77.031,28.731,
12129,921E - Cluster,Karala Crossing,DesuOffice(NDPL),77.031,28.730999999999998,77.028,28.732,
12130,921E - Cluster,DesuOffice(NDPL),Shiv Vihar Bheem Chowk,77.028,28.732,77.025,28.733,
12131,921E - Cluster,Shiv Vihar Bheem Chowk,Radha Swami Satsang,77.025,28.733,77.02,28.733,
12132,921E - Cluster,Radha Swami Satsang,Shivam Plywood,77.02,28.733,77.014,28.734,
12133,921E - Cluster,Shivam Plywood,Kanjhawla,77.014,28.734,77.007,28.737,
12134,921E - Cluster,Kanjhawla,Kanjhawla Village,77.007,28.737,77.005,28.734,
12135,921E - Cluster,Kanjhawla Village,Kanjhawla Depot,77.005,28.734,77.003,28.726,
