,RouteNumber,Source,Target,SourceLong,SourceLat,TargetLong,TargetLat,TotalStations
10006,816A - Cluster,Campa Cola,ESI Dispensary,77.15100000000001,28.660999999999998,77.148,28.66,
10007,816A - Cluster,ESI Dispensary,Moti Nagar,77.148,28.66,77.144,28.658,
10008,816A - Cluster,Moti Nagar,Moti Nagar Market,77.14399999999999,28.658,77.14,28.656,
10009,816A - Cluster,Moti Nagar Market,Kirti Nagar,77.14,28.656,77.137,28.655,
10010,816A - Cluster,Kirti Nagar,Ramesh Nagar,77.137,28.655,77.132,28.652,
10011,816A - Cluster,Ramesh Nagar,Bali Nagar,77.132,28.651999999999997,77.128,28.651,
10012,816A - Cluster,Bali Nagar,Raja Garden,77.128,28.651,77.126,28.65,
10013,816A - Cluster,Raja Garden,Rajouri Garden Extn.,77.126,28.65,77.119,28.647,
10014,816A - Cluster,Rajouri Garden Extn.,Tagore Garden,77.119,28.647,77.116,28.645,
10015,816A - Cluster,Tagore Garden,Tatar Pur,77.116,28.645,77.113,28.644,
10016,816A - Cluster,Tatar Pur,Mukherji Park,77.113,28.644000000000002,77.108,28.642,
10017,816A - Cluster,Mukherji Park,Meenakshi Garden,77.108,28.642,77.104,28.639,
10018,816A - Cluster,Meenakshi Garden,Noida Sector 23 Chowk,77.104,28.639,77.355,28.594,
10019,816A - Cluster,Noida Sector 23 Chowk,Tilak Nagar,77.355,28.594,77.092,28.635,
10020,816A - Cluster,Tilak Nagar,Ganesh Nagar Check Post,77.092,28.635,77.089,28.634,
10021,816A - Cluster,Ganesh Nagar Check Post,Janakpuri East Metro Station/ Nangli Zalib,77.089,28.634,77.084,28.632,
10022,816A - Cluster,Janakpuri East Metro Station/ Nangli Zalib,District Centre Nazafgarh Road,77.084,28.631999999999998,77.079,28.63,
10023,816A - Cluster,District Centre Nazafgarh Road,Dholi Piao,77.079,28.63,77.076,28.628,
10024,816A - Cluster,Dholi Piao,Vikaspuri Xing (Shivaji Marg),77.07600000000001,28.628,77.069,28.626,
10025,816A - Cluster,Vikaspuri Xing (Shivaji Marg),Uttam Nagar Terminal,77.069,28.625999999999998,77.068,28.626,
10026,816A - Cluster,Uttam Nagar Terminal,Palika Kendra,77.068,28.625999999999998,77.212,28.626,
10027,816A - Cluster,Palika Kendra,Om Vihar,77.212,28.625999999999998,77.052,28.621,
10028,816A - Cluster,Om Vihar,Kiran Garden,77.05199999999999,28.621,77.046,28.62,
10029,816A - Cluster,Kiran Garden,Nawada Village,77.046,28.62,77.044,28.62,
10030,816A - Cluster,Nawada Village,Mohan Garden,77.044,28.62,77.041,28.62,
10031,816A - Cluster,Mohan Garden,Naya Bans,77.041,28.62,77.313,28.582,
10032,816A - Cluster,Naya Bans,Dwarka More Metro Station (Sewak Park),77.313,28.581999999999997,77.033,28.619,
10033,816A - Cluster,Dwarka More Metro Station (Sewak Park),Kakrola More,77.033,28.619,77.029,28.618,
10034,816A - Cluster,Kakrola More,Kakrola Bridge,77.029,28.618000000000002,77.025,28.619,
10035,816A - Cluster,Kakrola Bridge,Nangli Dairy,77.025,28.619,77.018,28.619,
10036,816A - Cluster,Nangli Dairy,Arjun Park,77.018,28.619,77.013,28.618,
10037,816A - Cluster,Arjun Park,Samalkha X-ing,77.013,28.618000000000002,77.092,28.537,
10038,816A - Cluster,Samalkha X-ing,Dwarka Sector 25 (Pochanpur More),77.092,28.537,77.0586274027,28.5537950601,
10039,816A - Cluster,Dwarka Sector 25 (Pochanpur More),Sai Baba Mandir (Nazafgarh),77.05862740270001,28.5537950601,76.998,28.613,
10040,816A - Cluster,Sai Baba Mandir (Nazafgarh),Power House NajafGarh,76.998,28.613000000000003,76.995,28.612,
10041,816A - Cluster,Power House NajafGarh,Tuda Mandi,76.995,28.612,76.991,28.612,
10042,816A - Cluster,Tuda Mandi,Najafgarh (Delhi Gate),76.991,28.612,76.986,28.612,
10043,816A - Cluster,Najafgarh (Delhi Gate),PS Najafgarh,76.986,28.612,76.982,28.609,
10044,816A - Cluster,PS Najafgarh,NajafGarh Dhansa Stand,76.982,28.609,76.977,28.611,
10045,816A - Cluster,NajafGarh Dhansa Stand,Khera More / Ghuman Hera Crossing,76.977,28.611,76.974,28.611,
10046,816A - Cluster,Khera More / Ghuman Hera Crossing,Prem Nursary,76.97399999999999,28.611,76.97,28.61,
10047,816A - Cluster,Prem Nursary,Nanak Piyau,76.97,28.61,76.967,28.609,
10048,816A - Cluster,Nanak Piyau,Indra Service Station,76.967,28.609,76.958,28.608,
10049,816A - Cluster,Indra Service Station,Mitraon Village,76.958,28.608,76.947,28.608,
10050,816A - Cluster,Mitraon Village,Noida Sector 23 Chowk,76.947,28.608,77.355,28.594,
10051,816A - Cluster,Noida Sector 23 Chowk,Kair Depot,77.355,28.594,76.93,28.618,
10126,817 - Cluster,Inder Lok Metro Station,Inderlok,77.169,28.671999999999997,77.166,28.67,52.0
10127,817 - Cluster,Inderlok,Zakhira,77.166,28.67,77.165,28.668,
10128,817 - Cluster,Zakhira,DCM Chemical,77.165,28.668000000000003,77.159,28.665,
10129,817 - Cluster,DCM Chemical,S.B.Mills,77.15899999999999,28.665,77.154,28.663,
10130,817 - Cluster,S.B.Mills,Campa Cola,77.154,28.663,77.151,28.661,
10131,817 - Cluster,Campa Cola,ESI Dispensary,77.15100000000001,28.660999999999998,77.148,28.66,
10132,817 - Cluster,ESI Dispensary,Moti Nagar,77.148,28.66,77.144,28.658,
10133,817 - Cluster,Moti Nagar,Moti Nagar Market,77.14399999999999,28.658,77.14,28.656,
10134,817 - Cluster,Moti Nagar Market,Kirti Nagar,77.14,28.656,77.137,28.655,
10135,817 - Cluster,Kirti Nagar,Ramesh Nagar,77.137,28.655,77.132,28.652,
10136,817 - Cluster,Ramesh Nagar,Bali Nagar,77.132,28.651999999999997,77.128,28.651,
10137,817 - Cluster,Bali Nagar,Raja Garden,77.128,28.651,77.126,28.65,
10138,817 - Cluster,Raja Garden,Rajouri Garden Extn.,77.126,28.65,77.119,28.647,
10139,817 - Cluster,Rajouri Garden Extn.,Tagore Garden,77.119,28.647,77.116,28.645,
10140,817 - Cluster,Tagore Garden,Tatar Pur,77.116,28.645,77.113,28.644,
10141,817 - Cluster,Tatar Pur,Mukherji Park,77.113,28.644000000000002,77.108,28.642,
10142,817 - Cluster,Mukherji Park,Meenakshi Garden,77.108,28.642,77.104,28.639,
10143,817 - Cluster,Meenakshi Garden,Noida Sector 23 Chowk,77.104,28.639,77.355,28.594,
10144,817 - Cluster,Noida Sector 23 Chowk,Tilak Nagar,77.355,28.594,77.092,28.635,
10145,817 - Cluster,Tilak Nagar,Ganesh Nagar Check Post,77.092,28.635,77.089,28.634,
10146,817 - Cluster,Ganesh Nagar Check Post,Janakpuri East Metro Station/ Nangli Zalib,77.089,28.634,77.084,28.632,
10147,817 - Cluster,Janakpuri East Metro Station/ Nangli Zalib,District Centre Nazafgarh Road,77.084,28.631999999999998,77.079,28.63,
10148,817 - Cluster,District Centre Nazafgarh Road,Dholi Piao,77.079,28.63,77.076,28.628,
10149,817 - Cluster,Dholi Piao,Vikaspuri Xing (Shivaji Marg),77.07600000000001,28.628,77.069,28.626,
10150,817 - Cluster,Vikaspuri Xing (Shivaji Marg),Uttam Nagar Terminal,77.069,28.625999999999998,77.068,28.626,
10151,817 - Cluster,Uttam Nagar Terminal,Palika Kendra,77.068,28.625999999999998,77.212,28.626,
10152,817 - Cluster,Palika Kendra,Om Vihar,77.212,28.625999999999998,77.052,28.621,
10153,817 - Cluster,Om Vihar,Kiran Garden,77.05199999999999,28.621,77.046,28.62,
10154,817 - Cluster,Kiran Garden,Nawada Village,77.046,28.62,77.044,28.62,
10155,817 - Cluster,Nawada Village,Mohan Garden,77.044,28.62,77.041,28.62,
10156,817 - Cluster,Mohan Garden,Dwarka More Metro Station (Sewak Park),77.041,28.62,77.033,28.619,
10157,817 - Cluster,Dwarka More Metro Station (Sewak Park),Kakrola More,77.033,28.619,77.029,28.618,
10158,817 - Cluster,Kakrola More,Kakrola Bridge,77.029,28.618000000000002,77.025,28.619,
10159,817 - Cluster,Kakrola Bridge,Nangli Dairy,77.025,28.619,77.018,28.619,
10160,817 - Cluster,Nangli Dairy,Arjun Park,77.018,28.619,77.013,28.618,
10161,817 - Cluster,Arjun Park,Samalkha X-ing,77.013,28.618000000000002,77.092,28.537,
10162,817 - Cluster,Samalkha X-ing,Dwarka Sector 25 (Pochanpur More),77.092,28.537,77.0586274027,28.5537950601,
10163,817 - Cluster,Dwarka Sector 25 (Pochanpur More),Sai Baba Mandir (Nazafgarh),77.05862740270001,28.5537950601,76.998,28.613,
10164,817 - Cluster,Sai Baba Mandir (Nazafgarh),Power House NajafGarh,76.998,28.613000000000003,76.995,28.612,
10165,817 - Cluster,Power House NajafGarh,Tuda Mandi,76.995,28.612,76.991,28.612,
10166,817 - Cluster,Tuda Mandi,Najafgarh (Delhi Gate),76.991,28.612,76.986,28.612,
10167,817 - Cluster,Najafgarh (Delhi Gate),PS Najafgarh,76.986,28.612,76.982,28.609,
10168,817 - Cluster,PS Najafgarh,NajafGarh Dhansa Stand,76.982,28.609,76.977,28.611,
10169,817 - Cluster,NajafGarh Dhansa Stand,Khera More / Ghuman Hera Crossing,76.977,28.611,76.974,28.611,
10170,817 - Cluster,Khera More / Ghuman Hera Crossing,Prem Nursary,76.97399999999999,28.611,76.97,28.61,
10171,817 - Cluster,Prem Nursary,Nanak Piyau,76.97,28.61,76.967,28.609,
10172,817 - Cluster,Nanak Piyau,Indra Service Station,76.967,28.609,76.958,28.608,
10173,817 - Cluster,Indra Service Station,Mitraon Village,76.958,28.608,76.947,28.608,
10174,817 - Cluster,Mitraon Village,Bhagini Nivedita College,76.947,28.608,76.931,28.617,
10175,817 - Cluster,Bhagini Nivedita College,Kair Depot,76.931,28.616999999999997,76.93,28.618,
10176,817 - Cluster,Kair Depot,Kair Village,76.93,28.618000000000002,76.92,28.623,
10192,817A - Cluster,Inder Lok Metro Station,Inderlok,77.169,28.671999999999997,77.166,28.67,63.0
10193,817A - Cluster,Inderlok,Zakhira,77.166,28.67,77.165,28.668,
10194,817A - Cluster,Zakhira,DCM Chemical,77.165,28.668000000000003,77.159,28.665,
10195,817A - Cluster,DCM Chemical,S.B.Mills,77.15899999999999,28.665,77.154,28.663,
10196,817A - Cluster,S.B.Mills,Campa Cola,77.154,28.663,77.151,28.661,
10197,817A - Cluster,Campa Cola,ESI Dispensary,77.15100000000001,28.660999999999998,77.148,28.66,
10198,817A - Cluster,ESI Dispensary,Moti Nagar,77.148,28.66,77.144,28.658,
10199,817A - Cluster,Moti Nagar,Moti Nagar Market,77.14399999999999,28.658,77.14,28.656,
10200,817A - Cluster,Moti Nagar Market,Kirti Nagar,77.14,28.656,77.137,28.655,
10201,817A - Cluster,Kirti Nagar,Ramesh Nagar,77.137,28.655,77.132,28.652,
10202,817A - Cluster,Ramesh Nagar,Bali Nagar,77.132,28.651999999999997,77.128,28.651,
10203,817A - Cluster,Bali Nagar,Raja Garden,77.128,28.651,77.126,28.65,
10204,817A - Cluster,Raja Garden,Rajouri Garden Extn.,77.126,28.65,77.119,28.647,
10205,817A - Cluster,Rajouri Garden Extn.,Tagore Garden,77.119,28.647,77.116,28.645,
10206,817A - Cluster,Tagore Garden,Tatar Pur,77.116,28.645,77.113,28.644,
10207,817A - Cluster,Tatar Pur,Mukherji Park,77.113,28.644000000000002,77.108,28.642,
10208,817A - Cluster,Mukherji Park,Meenakshi Garden,77.108,28.642,77.104,28.639,
10209,817A - Cluster,Meenakshi Garden,Noida Sector 23 Chowk,77.104,28.639,77.355,28.594,
10210,817A - Cluster,Noida Sector 23 Chowk,Tilak Nagar,77.355,28.594,77.092,28.635,
10211,817A - Cluster,Tilak Nagar,Ganesh Nagar Check Post,77.092,28.635,77.089,28.634,
10212,817A - Cluster,Ganesh Nagar Check Post,Janakpuri East Metro Station/ Nangli Zalib,77.089,28.634,77.084,28.632,
10213,817A - Cluster,Janakpuri East Metro Station/ Nangli Zalib,District Centre Nazafgarh Road,77.084,28.631999999999998,77.079,28.63,
10214,817A - Cluster,District Centre Nazafgarh Road,Dholi Piao,77.079,28.63,77.076,28.628,
10215,817A - Cluster,Dholi Piao,Vikaspuri Xing (Shivaji Marg),77.07600000000001,28.628,77.069,28.626,
10216,817A - Cluster,Vikaspuri Xing (Shivaji Marg),Uttam Nagar Terminal,77.069,28.625999999999998,77.068,28.626,
10217,817A - Cluster,Uttam Nagar Terminal,Uttam Nagar,77.068,28.625999999999998,77.06,28.622,
10218,817A - Cluster,Uttam Nagar,Palika Kendra,77.06,28.622,77.212,28.626,
10219,817A - Cluster,Palika Kendra,Om Vihar,77.212,28.625999999999998,77.052,28.621,
10220,817A - Cluster,Om Vihar,Kiran Garden,77.05199999999999,28.621,77.046,28.62,
10221,817A - Cluster,Kiran Garden,Nawada Village,77.046,28.62,77.044,28.62,
10222,817A - Cluster,Nawada Village,Mohan Garden,77.044,28.62,77.041,28.62,
10223,817A - Cluster,Mohan Garden,Dwarka More Metro Station (Sewak Park),77.041,28.62,77.033,28.619,
10224,817A - Cluster,Dwarka More Metro Station (Sewak Park),Kakrola More,77.033,28.619,77.029,28.618,
10225,817A - Cluster,Kakrola More,Kakrola Bridge,77.029,28.618000000000002,77.025,28.619,
10226,817A - Cluster,Kakrola Bridge,Nangli Dairy,77.025,28.619,77.018,28.619,
10227,817A - Cluster,Nangli Dairy,Arjun Park,77.018,28.619,77.013,28.618,
10228,817A - Cluster,Arjun Park,Samalkha X-ing,77.013,28.618000000000002,77.092,28.537,
10229,817A - Cluster,Samalkha X-ing,Dwarka Sector 25 (Pochanpur More),77.092,28.537,77.0586274027,28.5537950601,
10230,817A - Cluster,Dwarka Sector 25 (Pochanpur More),Sai Baba Mandir (Nazafgarh),77.05862740270001,28.5537950601,76.998,28.613,
10231,817A - Cluster,Sai Baba Mandir (Nazafgarh),Power House NajafGarh,76.998,28.613000000000003,76.995,28.612,
10232,817A - Cluster,Power House NajafGarh,Tuda Mandi,76.995,28.612,76.991,28.612,
10233,817A - Cluster,Tuda Mandi,Najafgarh (Delhi Gate),76.991,28.612,76.986,28.612,
10234,817A - Cluster,Najafgarh (Delhi Gate),PS Najafgarh,76.986,28.612,76.982,28.609,
10235,817A - Cluster,PS Najafgarh,NajafGarh Dhansa Stand,76.982,28.609,76.977,28.611,
10236,817A - Cluster,NajafGarh Dhansa Stand,Khera More / Ghuman Hera Crossing,76.977,28.611,76.974,28.611,
10237,817A - Cluster,Khera More / Ghuman Hera Crossing,Prem Nursary,76.97399999999999,28.611,76.97,28.61,
10238,817A - Cluster,Prem Nursary,Nanak Piyau,76.97,28.61,76.967,28.609,
10239,817A - Cluster,Nanak Piyau,Indra Service Station,76.967,28.609,76.958,28.608,
10240,817A - Cluster,Indra Service Station,Mitraon Village,76.958,28.608,76.947,28.608,
10241,817A - Cluster,Mitraon Village,Mitraon School,76.947,28.608,76.939,28.606,
10242,817A - Cluster,Mitraon School,Surhera X-ing,76.939,28.605999999999998,76.932,28.604,
10243,817A - Cluster,Surhera X-ing,Rawata X-ing,76.932,28.604,76.914,28.6,
10244,817A - Cluster,Rawata X-ing,Jaffarpur RTRM Hospital,76.914,28.6,76.915,28.595,
10245,817A - Cluster,Jaffarpur RTRM Hospital,Samaspur Khalsa,76.915,28.595,76.909,28.578,
10246,817A - Cluster,Samaspur Khalsa,Ujwa School,76.90899999999999,28.578000000000003,76.907,28.57,
10247,817A - Cluster,Ujwa School,Ujwa Gaon,76.907,28.57,76.905,28.565,
10248,817A - Cluster,Ujwa Gaon,Malikpur Crossing,76.905,28.565,76.908,28.547,
10249,817A - Cluster,Malikpur Crossing,Ghuman Hera X-ing,76.908,28.546999999999997,76.922471,28.537049,
10250,817A - Cluster,Ghuman Hera X-ing,Kendriya Terminal,76.922471,28.537049,77.203,28.617,
10251,817A - Cluster,Kendriya Terminal,Rawta Village,77.203,28.616999999999997,76.899,28.523,
10252,817A - Cluster,Rawta Village,Dauralla Village,76.899,28.523000000000003,76.895,28.51,
10253,817A - Cluster,Dauralla Village,Daurala Border,76.895,28.51,76.896976,28.507792,
12015,921CL - Cluster,Old Delhi Railway Station,GPO,77.22399999999999,28.66,77.234,28.661,60.0
12016,921CL - Cluster,GPO,Guru Gobind Singh Indraprastha University (Kashmere Gate),77.234,28.660999999999998,77.234,28.664,
12017,921CL - Cluster,Guru Gobind Singh Indraprastha University (Kashmere Gate),ISBT / Kashmiri Gate,77.234,28.664,77.229,28.666,
12018,921CL - Cluster,ISBT / Kashmiri Gate,ISBT Kashmere Gate (Nityanand Marg),77.229,28.666,77.225,28.668,
12019,921CL - Cluster,ISBT Kashmere Gate (Nityanand Marg),Ludlow Castle,77.225,28.668000000000003,77.225,28.672,
12020,921CL - Cluster,Ludlow Castle,Civil Line Metro Station,77.225,28.671999999999997,77.224,28.676,
12021,921CL - Cluster,Civil Line Metro Station,I P College,77.22399999999999,28.676,77.223,28.68,
12022,921CL - Cluster,I P College,Old Secretariat,77.223,28.68,77.222,28.683,
12023,921CL - Cluster,Old Secretariat,Vidhan Sabha Metro Station,77.222,28.683000000000003,77.221,28.687,
12024,921CL - Cluster,Vidhan Sabha Metro Station,Khyber Pass,77.221,28.686999999999998,77.221,28.69,
12025,921CL - Cluster,Khyber Pass,Mall Road,77.221,28.69,77.218,28.693,
12026,921CL - Cluster,Mall Road,Vishwa Vidyalaya Metro Station,77.218,28.693,77.214,28.695,
12027,921CL - Cluster,Vishwa Vidyalaya Metro Station,I.N.S. Hostel,77.214,28.695,77.212,28.696,
12028,921CL - Cluster,I.N.S. Hostel,G.T.B. Nagar,77.212,28.695999999999998,77.2060021632,28.698215324,
12029,921CL - Cluster,G.T.B. Nagar,New Police Lines,77.2060021632,28.698215324,77.203,28.699,
12030,921CL - Cluster,New Police Lines,Alpna Cinema,77.203,28.699,77.1939532553,28.7026226127,
12031,921CL - Cluster,Alpna Cinema,Model Town II,77.1939532553,28.7026226127,77.19,28.704,
12032,921CL - Cluster,Model Town II,Model Town III,77.19,28.704,77.185,28.706,
12033,921CL - Cluster,Model Town III,Azadpur Metro station,77.185,28.706,77.18,28.707,
12034,921CL - Cluster,Azadpur Metro station,Azadpur Terminal,77.18,28.706999999999997,77.177743,28.708115,
12035,921CL - Cluster,Azadpur Terminal,Shalimar Bagh X-ing,77.177743,28.708115000000003,77.174,28.708,
12036,921CL - Cluster,Shalimar Bagh X-ing,Ashok Vihar X-ing,77.17399999999999,28.708000000000002,77.167248,28.702757,
12037,921CL - Cluster,Ashok Vihar X-ing,Shalimar Bagh Richi Rich,77.167248,28.702757000000002,77.161,28.7,
12038,921CL - Cluster,Shalimar Bagh Richi Rich,Prem Bari Pul,77.161,28.7,77.158,28.699,
12039,921CL - Cluster,Prem Bari Pul,Subhash Place Depot -Punjab Ke,77.158,28.699,77.155,28.696,
12040,921CL - Cluster,Subhash Place Depot -Punjab Ke,WazirpurDepotRoadNo41(SubhashPalaceMarket),77.155,28.695999999999998,77.151,28.693,
12041,921CL - Cluster,WazirpurDepotRoadNo41(SubhashPalaceMarket),Pitam Pura ND Block,77.15100000000001,28.693,77.146,28.695,
12042,921CL - Cluster,Pitam Pura ND Block,Kohat Enclave,77.146,28.695,77.142,28.697,
12043,921CL - Cluster,Kohat Enclave,Vaishali Enclave,77.142,28.697,77.137,28.699,
12044,921CL - Cluster,Vaishali Enclave,Pitam Pura J.D. Block,77.137,28.699,77.134,28.701,
12045,921CL - Cluster,Pitam Pura J.D. Block,PitampuraMetro Stn (MadhuvanChowk),77.134,28.701,77.132,28.702,
12046,921CL - Cluster,PitampuraMetro Stn (MadhuvanChowk),Madhuban Chowk,77.132,28.701999999999998,77.133,28.702,
12047,921CL - Cluster,Madhuban Chowk,Saraswati Vihar C-Block,77.133,28.701999999999998,77.125,28.7,
12048,921CL - Cluster,Saraswati Vihar C-Block,Deepali Chowk,77.125,28.7,77.12,28.698,
12049,921CL - Cluster,Deepali Chowk,Kali Mata Mandir,77.12,28.698,77.115,28.696,
12050,921CL - Cluster,Kali Mata Mandir,Puspanjali Enclave,77.115,28.695999999999998,77.111,28.695,
12051,921CL - Cluster,Puspanjali Enclave,Rohini Depot III,77.111,28.695,77.109,28.695,
12052,921CL - Cluster,Rohini Depot III,Mangol Pur School,77.109,28.695,77.104,28.694,
12053,921CL - Cluster,Mangol Pur School,Mangol Pur Kalan,77.104,28.694000000000003,77.101,28.695,
12054,921CL - Cluster,Mangol Pur Kalan,Avantika X-Ing,77.101,28.695,77.096,28.698,
12055,921CL - Cluster,Avantika X-Ing,Mangol Pur Khurd,77.096,28.698,77.093,28.7,
12056,921CL - Cluster,Mangol Pur Khurd,Mangol Puri Y-Block,77.093,28.7,77.088,28.703,
12057,921CL - Cluster,Mangol Puri Y-Block,Budh Vihar,77.08800000000001,28.703000000000003,77.0867515667,28.7046016116,
12058,921CL - Cluster,Budh Vihar,Krishna Vihar,77.0867515667,28.704601611599998,77.083,28.707,
12059,921CL - Cluster,Krishna Vihar,Brahm Shakti Hospital,77.083,28.706999999999997,77.08,28.712,
12060,921CL - Cluster,Brahm Shakti Hospital,Pooth Kalan,77.08,28.712,77.077,28.714,
12061,921CL - Cluster,Pooth Kalan,Rohini Sec-21,77.077,28.714000000000002,77.07,28.718,
12062,921CL - Cluster,Rohini Sec-21,Begumpur (Rohini),77.07,28.718000000000004,77.0624892181,28.723202783,
12063,921CL - Cluster,Begumpur (Rohini),Rajeev Nagar,77.0624892181,28.723202783,77.059,28.724,
12064,921CL - Cluster,Rajeev Nagar,Karala Pathsala Jain Mandir,77.059,28.724,77.053,28.726,
12065,921CL - Cluster,Karala Pathsala Jain Mandir,Sukhbir Nagar,77.053,28.726,77.048,28.727,
12066,921CL - Cluster,Sukhbir Nagar,Rama Vihar,77.048,28.726999999999997,77.045,28.728,
12067,921CL - Cluster,Rama Vihar,Karala School,77.045,28.728,77.04,28.73,
12068,921CL - Cluster,Karala School,Karala Village,77.04,28.73,77.037,28.731,
12069,921CL - Cluster,Karala Village,Karala Village,77.03699999999999,28.730999999999998,77.032,28.731,
12070,921CL - Cluster,Karala Village,Shaheed Bhagat Singh Nagar,77.032,28.730999999999998,77.029,28.724,
12071,921CL - Cluster,Shaheed Bhagat Singh Nagar,Madan Pur Dabas,77.029,28.724,77.028,28.716,
12072,921CL - Cluster,Madan Pur Dabas,Mubarakpur Xing,77.028,28.715999999999998,77.028,28.712,
12073,921CL - Cluster,Mubarakpur Xing,Rani Khera,77.028,28.712,77.027,28.704,
12074,921E - Cluster,Old Delhi Railway Station,GPO,77.22399999999999,28.66,77.234,28.661,63.0
12075,921E - Cluster,GPO,Guru Gobind Singh Indraprastha University (Kashmere Gate),77.234,28.660999999999998,77.234,28.664,
12076,921E - Cluster,Guru Gobind Singh Indraprastha University (Kashmere Gate),ISBT / Kashmiri Gate,77.234,28.664,77.229,28.666,
12077,921E - Cluster,ISBT / Kashmiri Gate,ISBT Kashmere Gate (Nityanand Marg),77.229,28.666,77.225,28.668,
12078,921E - Cluster,ISBT Kashmere Gate (Nityanand Marg),Ludlow Castle,77.225,28.668000000000003,77.225,28.672,
12079,921E - Cluster,Ludlow Castle,Civil Line Metro Station,77.225,28.671999999999997,77.224,28.678,
12080,921E - Cluster,Civil Line Metro Station,I P College,77.22399999999999,28.678,77.223,28.68,
12081,921E - Cluster,I P College,Old Secretariat,77.223,28.68,77.222,28.683,
12082,921E - Cluster,Old Secretariat,Vidhan Sabha Metro Station,77.222,28.683000000000003,77.221,28.687,
12083,921E - Cluster,Vidhan Sabha Metro Station,Khyber Pass,77.221,28.686999999999998,77.221,28.69,
12084,921E - Cluster,Khyber Pass,Mall Road,77.221,28.69,77.218,28.693,
12085,921E - Cluster,Mall Road,Vishwa Vidyalaya Metro Station,77.218,28.693,77.214,28.695,
12086,921E - Cluster,Vishwa Vidyalaya Metro Station,I.N.S. Hostel,77.214,28.695,77.212,28.696,
12087,921E - Cluster,I.N.S. Hostel,G.T.B. Nagar,77.212,28.695999999999998,77.2060021632,28.698215324,
12088,921E - Cluster,G.T.B. Nagar,New Police Lines,77.2060021632,28.698215324,77.203,28.699,
12089,921E - Cluster,New Police Lines,Alpna Cinema,77.203,28.699,77.1939532553,28.7026226127,
12090,921E - Cluster,Alpna Cinema,Model Town II,77.1939532553,28.7026226127,77.19,28.704,
12091,921E - Cluster,Model Town II,Model Town III,77.19,28.704,77.185,28.706,
12092,921E - Cluster,Model Town III,Azadpur Metro station,77.185,28.706,77.18,28.707,
12093,921E - Cluster,Azadpur Metro station,Azadpur Terminal,77.18,28.706999999999997,77.177743,28.708115,
12094,921E - Cluster,Azadpur Terminal,Shalimar Bagh (Ring Road),77.177743,28.708115000000003,77.168,28.703,
12095,921E - Cluster,Shalimar Bagh (Ring Road),Ashok Vihar X-ing,77.168,28.703000000000003,77.167248,28.702757,
12096,921E - Cluster,Ashok Vihar X-ing,Shalimar Bagh Richi Rich,77.167248,28.702757000000002,77.161,28.7,
12097,921E - Cluster,Shalimar Bagh Richi Rich,Prem Bari Pul,77.161,28.7,77.158,28.699,
12098,921E - Cluster,Prem Bari Pul,Subhash Place Depot -Punjab Ke,77.158,28.699,77.155,28.696,
12099,921E - Cluster,Subhash Place Depot -Punjab Ke,WazirpurDepotRoadNo41(SubhashPalaceMarket),77.155,28.695999999999998,77.151,28.693,
12100,921E - Cluster,WazirpurDepotRoadNo41(SubhashPalaceMarket),Pitampura ND Block,77.15100000000001,28.693,77.145,28.695,
12101,921E - Cluster,Pitampura ND Block,Kohat Enclave,77.145,28.695,77.142,28.697,
12102,921E - Cluster,Kohat Enclave,Vaishali Enclave,77.142,28.697,77.137,28.699,
12103,921E - Cluster,Vaishali Enclave,Pitam Pura J.D. Block,77.137,28.699,77.134,28.701,
12104,921E - Cluster,Pitam Pura J.D. Block,PitampuraMetro Stn (MadhuvanChowk),77.134,28.701,77.132,28.702,
12105,921E - Cluster,PitampuraMetro Stn (MadhuvanChowk),Madhuban Chowk,77.132,28.701999999999998,77.133,28.702,
12106,921E - Cluster,Madhuban Chowk,Saraswati Vihar C-Block,77.133,28.701999999999998,77.125,28.7,
12107,921E - Cluster,Saraswati Vihar C-Block,Deepali Chowk,77.125,28.7,77.12,28.698,
12108,921E - Cluster,Deepali Chowk,Kali Mata Mandir,77.12,28.698,77.115,28.696,
12109,921E - Cluster,Kali Mata Mandir,Puspanjali Enclave,77.115,28.695999999999998,77.111,28.695,
12110,921E - Cluster,Puspanjali Enclave,Rohini Depot III,77.111,28.695,77.109,28.695,
12111,921E - Cluster,Rohini Depot III,Mangol Pur School,77.109,28.695,77.104,28.694,
12112,921E - Cluster,Mangol Pur School,Mangol Pur Kalan,77.104,28.694000000000003,77.101,28.695,
12113,921E - Cluster,Mangol Pur Kalan,Avantika X-Ing,77.101,28.695,77.096,28.698,
12114,921E - Cluster,Avantika X-Ing,Mangol Pur Khurd,77.096,28.698,77.093,28.7,
12115,921E - Cluster,Mangol Pur Khurd,Mangol Puri Y-Block,77.093,28.7,77.088,28.703,
12116,921E - Cluster,Mangol Puri Y-Block,Budh Vihar,77.08800000000001,28.703000000000003,77.0867515667,28.7046016116,
12117,921E - Cluster,Budh Vihar,Krishna Vihar,77.0867515667,28.704601611599998,77.083,28.707,
12118,921E - Cluster,Krishna Vihar,Brahm Shakti Hospital,77.083,28.706999999999997,77.08,28.712,
12119,921E - Cluster,Brahm Shakti Hospital,Pooth Kalan,77.08,28.712,77.077,28.714,
12120,921E - Cluster,Pooth Kalan,Rohini Sec-21,77.077,28.714000000000002,77.069,28.718,
12121,921E - Cluster,Rohini Sec-21,Begumpur (Rohini),77.069,28.718000000000004,77.0624892181,28.723202783,
